Function Name,Frequency,Percentage
ComputeResult,1,0.0011828440301861797
addCheck,1,0.0011828440301861797
IsContinue,1,0.0011828440301861797
patrick,1,0.0011828440301861797
sean,1,0.0011828440301861797
instring,1,0.0011828440301861797
patsearch,1,0.0011828440301861797
heap_sort,1,0.0011828440301861797
heap_adjust,1,0.0011828440301861797
tap,1,0.0011828440301861797
do_round,1,0.0011828440301861797
get_prob,1,0.0011828440301861797
dtest,1,0.0011828440301861797
ctest,1,0.0011828440301861797
calcbinary,1,0.0011828440301861797
candies_sort,1,0.0011828440301861797
new_sum,1,0.0011828440301861797
get_next_comb,1,0.0011828440301861797
get_comb,1,0.0011828440301861797
checkC,1,0.0011828440301861797
cmpi,1,0.0011828440301861797
searchAns,1,0.0011828440301861797
derange,1,0.0011828440301861797
next_comb,1,0.0011828440301861797
lisa,1,0.0011828440301861797
red,1,0.0011828440301861797
findCombinationElement,1,0.0011828440301861797
selection,1,0.0011828440301861797
bfunc,1,0.0011828440301861797
getBaseIndex,1,0.0011828440301861797
find_set_count,1,0.0011828440301861797
search_opps,1,0.0011828440301861797
search_combo,1,0.0011828440301861797
code_it,1,0.0011828440301861797
del_bases,1,0.0011828440301861797
combine_bases,1,0.0011828440301861797
count_swaps,1,0.0011828440301861797
divides,1,0.0011828440301861797
divp,1,0.0011828440301861797
getLlargestDist,1,0.0011828440301861797
alloc_int_2d,1,0.0011828440301861797
alloc_short_2d,1,0.0011828440301861797
alloc_char_2d,1,0.0011828440301861797
free_2d,1,0.0011828440301861797
alloc_custom_2,1,0.0011828440301861797
alloc_custom_1,1,0.0011828440301861797
alloc_double,1,0.0011828440301861797
alloc_float,1,0.0011828440301861797
alloc_uint64,1,0.0011828440301861797
alloc_uint,1,0.0011828440301861797
alloc_ushort,1,0.0011828440301861797
alloc_uchar,1,0.0011828440301861797
alloc_int64,1,0.0011828440301861797
alloc_int,1,0.0011828440301861797
alloc_short,1,0.0011828440301861797
alloc_char,1,0.0011828440301861797
lcd,1,0.0011828440301861797
callcm,1,0.0011828440301861797
calgcd,1,0.0011828440301861797
findOppositIndex,1,0.0011828440301861797
gorasort,1,0.0011828440301861797
calcpsum,1,0.0011828440301861797
getCombo,1,0.0011828440301861797
new1,1,0.0011828440301861797
addRecursive,1,0.0011828440301861797
baseElementToInt,1,0.0011828440301861797
clearOpposes,1,0.0011828440301861797
clearCombos,1,0.0011828440301861797
opposeExists,1,0.0011828440301861797
removeFromElementsSoFar,1,0.0011828440301861797
addToElementsSoFar,1,0.0011828440301861797
clearElementsSoFar,1,0.0011828440301861797
setOppose,1,0.0011828440301861797
findNextSmallest,1,0.0011828440301861797
setCombo,1,0.0011828440301861797
countliste,1,0.0011828440301861797
freeliste,1,0.0011828440301861797
will_patrick_cry,1,0.0011828440301861797
do_some_patrick_math,1,0.0011828440301861797
H,1,0.0011828440301861797
badd,1,0.0011828440301861797
GoroSort,1,0.0011828440301861797
killsign,1,0.0011828440301861797
modulus,1,0.0011828440301861797
getDepth,1,0.0011828440301861797
tryPartition,1,0.0011828440301861797
makepart,1,0.0011828440301861797
searchElem,1,0.0011828440301861797
searchOpps,1,0.0011828440301861797
searchCombs,1,0.0011828440301861797
elementList,1,0.0011828440301861797
con_chk,1,0.0011828440301861797
instr,1,0.0011828440301861797
getopp,1,0.0011828440301861797
getcmb,1,0.0011828440301861797
processFile,1,0.0011828440301861797
calculateCandy,1,0.0011828440301861797
calculateMin,1,0.0011828440301861797
is_reacting,1,0.0011828440301861797
candy_splitting,1,0.0011828440301861797
factorialf,1,0.0011828440301861797
wrong_add,1,0.0011828440301861797
getNormalSum,1,0.0011828440301861797
getPatrickSum,1,0.0011828440301861797
getNextSubset,1,0.0011828440301861797
resetSubsets,1,0.0011828440301861797
checkOpp,1,0.0011828440301861797
setFormat,1,0.0011828440301861797
listFindMin,1,0.0011828440301861797
fncSearch,1,0.0011828440301861797
bubble_sort_C,1,0.0011828440301861797
check_required,1,0.0011828440301861797
allDone,1,0.0011828440301861797
getNumberOfEngine,1,0.0011828440301861797
getenum,1,0.0011828440301861797
min_trains,1,0.0011828440301861797
fncIsNumber,1,0.0011828440301861797
fncGetNLines,1,0.0011828440301861797
fncLoadPString,1,0.0011828440301861797
fncMax,1,0.0011828440301861797
my_decr,1,0.0011828440301861797
fncDoQuery,1,0.0011828440301861797
find_farthest_queried_engine,1,0.0011828440301861797
read_case_data,1,0.0011828440301861797
scan_engine_name,1,0.0011828440301861797
begin_search,1,0.0011828440301861797
max_rate,1,0.0011828440301861797
init_rate,1,0.0011828440301861797
isMaskEmpty,1,0.0011828440301861797
timetable_comp_arrival,1,0.0011828440301861797
getLastIdx,1,0.0011828440301861797
my_incr,1,0.0011828440301861797
findRecycle,1,0.0011828440301861797
PointOfVerticalLineCircle,1,0.0011828440301861797
HitChance,1,0.0011828440301861797
AreaOfPartiallyInSquare,1,0.0011828440301861797
IsSquareInsideRadius,1,0.0011828440301861797
RightSliverAreaOfPoints,1,0.0011828440301861797
RightTriAreaOfPoints,1,0.0011828440301861797
SliverAreaOfPoints,1,0.0011828440301861797
TriangleAreaOfPointsOnCircle,1,0.0011828440301861797
AngleOfPoints,1,0.0011828440301861797
AngleOfPoint,1,0.0011828440301861797
PointOfHorizontalLineCircle,1,0.0011828440301861797
findearly,1,0.0011828440301861797
LineCircleIntersection,1,0.0011828440301861797
PointSub,1,0.0011828440301861797
FindReverseTrains,1,0.0011828440301861797
CompareTrainDeparture,1,0.0011828440301861797
CompareTrainArraival,1,0.0011828440301861797
Execute,1,0.0011828440301861797
EngineFirstPresent,1,0.0011828440301861797
b_search,1,0.0011828440301861797
printtimetable,1,0.0011828440301861797
timetable_comp_departure,1,0.0011828440301861797
list_remove,1,0.0011828440301861797
put_t,1,0.0011828440301861797
integration,1,0.0011828440301861797
withinGap,1,0.0011828440301861797
normaliza,1,0.0011828440301861797
sortBus,1,0.0011828440301861797
comparaB,1,0.0011828440301861797
getOnibus,1,0.0011828440301861797
struct_interval_cmp,1,0.0011828440301861797
isempty,1,0.0011828440301861797
removefirst,1,0.0011828440301861797
insertinorder,1,0.0011828440301861797
nexttrip,1,0.0011828440301861797
trocar,1,0.0011828440301861797
sort_times,1,0.0011828440301861797
printtm,1,0.0011828440301861797
show_query,1,0.0011828440301861797
show_engine,1,0.0011828440301861797
racquet,1,0.0011828440301861797
dorect,1,0.0011828440301861797
isectv,1,0.0011828440301861797
incirc,1,0.0011828440301861797
flushMx,1,0.0011828440301861797
calcY,1,0.0011828440301861797
totalLen,1,0.0011828440301861797
darcsin,1,0.0011828440301861797
sarc,1,0.0011828440301861797
indice,1,0.0011828440301861797
beginSearch,1,0.0011828440301861797
time_min,1,0.0011828440301861797
match_queries,1,0.0011828440301861797
match_engines,1,0.0011828440301861797
sort_TTable,1,0.0011828440301861797
Update_TTable,1,0.0011828440301861797
ENTRYcmp,1,0.0011828440301861797
cal_vertical_bar,1,0.0011828440301861797
cal_miss_zone,1,0.0011828440301861797
print_bitmap,1,0.0011828440301861797
check_bitmap,1,0.0011828440301861797
reset_bitmap,1,0.0011828440301861797
plwyc,1,0.0011828440301861797
racket_holes_no_inter_f,1,0.0011828440301861797
sstringhf,1,0.0011828440301861797
sstringh,1,0.0011828440301861797
sstringe,1,0.0011828440301861797
sarcc,1,0.0011828440301861797
segmentcircle,1,0.0011828440301861797
segarea,1,0.0011828440301861797
GetSwitchNum,1,0.0011828440301861797
cmpSA,1,0.0011828440301861797
nr_test,1,0.0011828440301861797
sortAsc,1,0.0011828440301861797
sortDes,1,0.0011828440301861797
my_add,1,0.0011828440301861797
text_messaging,1,0.0011828440301861797
sumk,1,0.0011828440301861797
sort_d,1,0.0011828440301861797
maxF,1,0.0011828440301861797
cmpSD,1,0.0011828440301861797
cmpLdD,1,0.0011828440301861797
read_file_char_line,1,0.0011828440301861797
cmpLdA,1,0.0011828440301861797
cmpCD,1,0.0011828440301861797
cmpCA,1,0.0011828440301861797
cmpID,1,0.0011828440301861797
cmpIA,1,0.0011828440301861797
compareLongDouble,1,0.0011828440301861797
compareLongInteger,1,0.0011828440301861797
compareInteger,1,0.0011828440301861797
compareFloat,1,0.0011828440301861797
ugly_test,1,0.0011828440301861797
str2nr,1,0.0011828440301861797
EvaluateTestCase,1,0.0011828440301861797
zzz,1,0.0011828440301861797
findfac,1,0.0011828440301861797
C_Opp,1,0.0011828440301861797
for_combination,1,0.0011828440301861797
decideoorb,1,0.0011828440301861797
nextbuttonb,1,0.0011828440301861797
nextbuttono,1,0.0011828440301861797
stringappend,1,0.0011828440301861797
candysplit,1,0.0011828440301861797
buildw7,1,0.0011828440301861797
getModulo,1,0.0011828440301861797
computeUgly,1,0.0011828440301861797
insert_element,1,0.0011828440301861797
findSum,1,0.0011828440301861797
SortArr,1,0.0011828440301861797
insert_ex,1,0.0011828440301861797
is_ugly,1,0.0011828440301861797
calculate_minimum_key_presses,1,0.0011828440301861797
ToNumber,1,0.0011828440301861797
ga,1,0.0011828440301861797
compareString,1,0.0011828440301861797
read_file_char,1,0.0011828440301861797
partial,1,0.0011828440301861797
Recur,1,0.0011828440301861797
freadword,1,0.0011828440301861797
moir,1,0.0011828440301861797
combs,1,0.0011828440301861797
MakeDeck,1,0.0011828440301861797
get_area,1,0.0011828440301861797
calcarea,1,0.0011828440301861797
getfactors,1,0.0011828440301861797
rprime,1,0.0011828440301861797
genP,1,0.0011828440301861797
buildtree,1,0.0011828440301861797
read_file_integers,1,0.0011828440301861797
genPerm,1,0.0011828440301861797
read_unsigned_long_long,1,0.0011828440301861797
read_long_long,1,0.0011828440301861797
read_unsigned_long,1,0.0011828440301861797
read_long,1,0.0011828440301861797
rle,1,0.0011828440301861797
dodo,1,0.0011828440301861797
enQ,1,0.0011828440301861797
initGlobalData,1,0.0011828440301861797
cropTriangles,1,0.0011828440301861797
isIntTriangCenter,1,0.0011828440301861797
next_prime,1,0.0011828440301861797
generatePoints,1,0.0011828440301861797
ins,1,0.0011828440301861797
sort_fre,1,0.0011828440301861797
uglyNumbers,1,0.0011828440301861797
ati,1,0.0011828440301861797
calc_ugly,1,0.0011828440301861797
rest,1,0.0011828440301861797
gensubsets,1,0.0011828440301861797
newal,1,0.0011828440301861797
hasnext,1,0.0011828440301861797
montaDeck,1,0.0011828440301861797
printVetor,1,0.0011828440301861797
leVetor,1,0.0011828440301861797
cmpDesc,1,0.0011828440301861797
cmpAsc,1,0.0011828440301861797
find_sets,1,0.0011828440301861797
find_first,1,0.0011828440301861797
precalc_primes,1,0.0011828440301861797
find_perfect,1,0.0011828440301861797
tcing,1,0.0011828440301861797
Googlerizer,1,0.0011828440301861797
build_cipher,1,0.0011828440301861797
Desencriptar,1,0.0011828440301861797
concat,1,0.0011828440301861797
bathRec,1,0.0011828440301861797
dec_index,1,0.0011828440301861797
inc_index,1,0.0011828440301861797
minx,1,0.0011828440301861797
logB,1,0.0011828440301861797
gettidy,1,0.0011828440301861797
getBathS_m,1,0.0011828440301861797
getBathS_M,1,0.0011828440301861797
getBathS,1,0.0011828440301861797
converttonum,1,0.0011828440301861797
checkXAndY,1,0.0011828440301861797
tidynum,1,0.0011828440301861797
show_con,1,0.0011828440301861797
removeData,1,0.0011828440301861797
tidyNumber,1,0.0011828440301861797
maxTidyNumber,1,0.0011828440301861797
issort,1,0.0011828440301861797
rectify,1,0.0011828440301861797
untidy,1,0.0011828440301861797
vioDiag,1,0.0011828440301861797
prestej,1,0.0011828440301861797
checkD1AndD2,1,0.0011828440301861797
soluce,1,0.0011828440301861797
debug_stalls,1,0.0011828440301861797
printfArr,1,0.0011828440301861797
putDigitsIntoArr,1,0.0011828440301861797
take_stall,1,0.0011828440301861797
print_nodes,1,0.0011828440301861797
repition,1,0.0011828440301861797
find_optimal,1,0.0011828440301861797
init_stalls,1,0.0011828440301861797
select_stall,1,0.0011828440301861797
calculate_distance,1,0.0011828440301861797
uintmax_t_max,1,0.0011828440301861797
do_case_small,1,0.0011828440301861797
uintmax_t_min,1,0.0011828440301861797
print_solution,1,0.0011828440301861797
scan_test_case,1,0.0011828440301861797
scan_case_number,1,0.0011828440301861797
Enter,1,0.0011828440301861797
Check_Num,1,0.0011828440301861797
gauche,1,0.0011828440301861797
droite,1,0.0011828440301861797
nextOccupied,1,0.0011828440301861797
vioRowCol,1,0.0011828440301861797
processTidy,1,0.0011828440301861797
tidyise,1,0.0011828440301861797
right_stall,1,0.0011828440301861797
find_model,1,0.0011828440301861797
sum_points,1,0.0011828440301861797
heap_delete,1,0.0011828440301861797
heap_init,1,0.0011828440301861797
interval,1,0.0011828440301861797
num_len,1,0.0011828440301861797
llpow,1,0.0011828440301861797
mi_ma_fun,1,0.0011828440301861797
ini_fun,1,0.0011828440301861797
left_stall,1,0.0011828440301861797
viradas,1,0.0011828440301861797
tidy_fun,1,0.0011828440301861797
chec_fun,1,0.0011828440301861797
can_set_non_x,1,0.0011828440301861797
can_set_non_plus,1,0.0011828440301861797
calc_track,1,0.0011828440301861797
split_list,1,0.0011828440301861797
formNum,1,0.0011828440301861797
deco,1,0.0011828440301861797
compareTickets,1,0.0011828440301861797
add_model,1,0.0011828440301861797
has_model,1,0.0011828440301861797
share_d,1,0.0011828440301861797
share_rc,1,0.0011828440301861797
virar,1,0.0011828440301861797
showData,1,0.0011828440301861797
last_tidy1,1,0.0011828440301861797
make_nine,1,0.0011828440301861797
vettorizza,1,0.0011828440301861797
clearKeyboardBuffer,1,0.0011828440301861797
choosePlace,1,0.0011828440301861797
convertDividedInputToInteger,1,0.0011828440301861797
findLastTidyNumber,1,0.0011828440301861797
divideInput,1,0.0011828440301861797
pushback,1,0.0011828440301861797
pullmax,1,0.0011828440301861797
pushnode,1,0.0011828440301861797
decortiqueLigne,1,0.0011828440301861797
transfertTab,1,0.0011828440301861797
verifPancake,1,0.0011828440301861797
returnPancake,1,0.0011828440301861797
calc_min_max,1,0.0011828440301861797
format,1,0.0011828440301861797
smallestNum,1,0.0011828440301861797
getGrandeza,1,0.0011828440301861797
is_palindrome_fourteen,1,0.0011828440301861797
checkAsc,1,0.0011828440301861797
PRINT_BINARY,1,0.0011828440301861797
RS,1,0.0011828440301861797
Maximum_minLR,1,0.0011828440301861797
Stalls,1,0.0011828440301861797
LastTidyNumber,1,0.0011828440301861797
find_right,1,0.0011828440301861797
find_left,1,0.0011828440301861797
clean_bathroom,1,0.0011828440301861797
bits,1,0.0011828440301861797
solveDiagnals,1,0.0011828440301861797
get_next_index,1,0.0011828440301861797
solveLines,1,0.0011828440301861797
deletex,1,0.0011828440301861797
largestTidyNumber,1,0.0011828440301861797
checkfun,1,0.0011828440301861797
gap_new,1,0.0011828440301861797
c1,1,0.0011828440301861797
flipSmiles,1,0.0011828440301861797
flipK,1,0.0011828440301861797
zeroFound,1,0.0011828440301861797
mn,1,0.0011828440301861797
update_value,1,0.0011828440301861797
make9,1,0.0011828440301861797
toarray,1,0.0011828440301861797
max_digit,1,0.0011828440301861797
print_max_min,1,0.0011828440301861797
get_max_seg_ind,1,0.0011828440301861797
toSpacelen,1,0.0011828440301861797
canCover,1,0.0011828440301861797
canRever,1,0.0011828440301861797
iscontinues,1,0.0011828440301861797
notOver,1,0.0011828440301861797
check_sort,1,0.0011828440301861797
get_ls,1,0.0011828440301861797
checkifTidy2,1,0.0011828440301861797
get_rs,1,0.0011828440301861797
subtract_num,1,0.0011828440301861797
setStall,1,0.0011828440301861797
fillMinMax,1,0.0011828440301861797
rightUnoccupied,1,0.0011828440301861797
leftUnoccupied,1,0.0011828440301861797
getStall,1,0.0011828440301861797
maior_interval,1,0.0011828440301861797
translate_sym,1,0.0011828440301861797
lowerFound,1,0.0011828440301861797
allzero,1,0.0011828440301861797
digi_count,1,0.0011828440301861797
data_set,1,0.0011828440301861797
FlipTime,1,0.0011828440301861797
AllUp,1,0.0011828440301861797
tidy_numbers,1,0.0011828440301861797
printG,1,0.0011828440301861797
Busqueda,1,0.0011828440301861797
GetMask,1,0.0011828440301861797
Checa,1,0.0011828440301861797
Cambio,1,0.0011828440301861797
ImprimeA,1,0.0011828440301861797
get_filebuffer,1,0.0011828440301861797
constructNum,1,0.0011828440301861797
_atoll,1,0.0011828440301861797
firstSymbol,1,0.0011828440301861797
ivmax,1,0.0011828440301861797
replace_number,1,0.0011828440301861797
calMaxB,1,0.0011828440301861797
calMaxA,1,0.0011828440301861797
copy_line,1,0.0011828440301861797
del0,1,0.0011828440301861797
downbubble,1,0.0011828440301861797
getDecreasing,1,0.0011828440301861797
cmpfunc0,1,0.0011828440301861797
cmpfunc1,1,0.0011828440301861797
updates,1,0.0011828440301861797
trimZero,1,0.0011828440301861797
simpleSolver,1,0.0011828440301861797
putSimpleIfCan,1,0.0011828440301861797
getFirstSmallerTidy,1,0.0011828440301861797
calculResultat,1,0.0011828440301861797
isLeftSide,1,0.0011828440301861797
inferieurPuissance2,1,0.0011828440301861797
puissance2,1,0.0011828440301861797
maxllu,1,0.0011828440301861797
minllu,1,0.0011828440301861797
afficheResultat,1,0.0011828440301861797
detruireResultat,1,0.0011828440301861797
afficheBathroom,1,0.0011828440301861797
detruireBathroom,1,0.0011828440301861797
recupBathroom,1,0.0011828440301861797
row_col,1,0.0011828440301861797
isorder,1,0.0011828440301861797
SolveSmall,1,0.0011828440301861797
SolveLarge,1,0.0011828440301861797
compareOrders,1,0.0011828440301861797
do_recurse,1,0.0011828440301861797
myceiling,1,0.0011828440301861797
quadrado,1,0.0011828440301861797
entero,1,0.0011828440301861797
npow,1,0.0011828440301861797
countpalindromes,1,0.0011828440301861797
isquare,1,0.0011828440301861797
ispd,1,0.0011828440301861797
enough_keys,1,0.0011828440301861797
compute_fair_and_square,1,0.0011828440301861797
square_and_fair,1,0.0011828440301861797
verificacao,1,0.0011828440301861797
isPerfectSq,1,0.0011828440301861797
fillhe,1,0.0011828440301861797
sqroot,1,0.0011828440301861797
cutPossible,1,0.0011828440301861797
setRowOrColUnknownAtHeightIfCutPossible,1,0.0011828440301861797
maxNumOnBoard,1,0.0011828440301861797
minNumOnBoard,1,0.0011828440301861797
ifColAtHeightGetColNum,1,0.0011828440301861797
ifRowAtHeightGetRowNum,1,0.0011828440301861797
setColUnknown,1,0.0011828440301861797
setRowUnknown,1,0.0011828440301861797
Palindroma,1,0.0011828440301861797
clearhe,1,0.0011828440301861797
check_finish,1,0.0011828440301861797
chkhori,1,0.0011828440301861797
soma,1,0.0011828440301861797
checkRoot,1,0.0011828440301861797
check_top,1,0.0011828440301861797
get_next_number,1,0.0011828440301861797
int_to_char,1,0.0011828440301861797
is_square_palindrome,1,0.0011828440301861797
pattern_match,1,0.0011828440301861797
sqrt_custom,1,0.0011828440301861797
chkver,1,0.0011828440301861797
loadInput,1,0.0011828440301861797
keyneedforother,1,0.0011828440301861797
Reverse,1,0.0011828440301861797
DecompositionChiffres,1,0.0011828440301861797
Liberer,1,0.0011828440301861797
Cons,1,0.0011828440301861797
clearkey,1,0.0011828440301861797
findkeyo,1,0.0011828440301861797
checkrooms,1,0.0011828440301861797
onlykey,1,0.0011828440301861797
keyinroom,1,0.0011828440301861797
colAtHeight,1,0.0011828440301861797
rowAtHeight,1,0.0011828440301861797
processNumLengths,1,0.0011828440301861797
FairAndSquareCount,1,0.0011828440301861797
findNumFairSquare,1,0.0011828440301861797
count_keys,1,0.0011828440301861797
find_larger_or_equal,1,0.0011828440301861797
checkgame,1,0.0011828440301861797
isPerfectSquare,1,0.0011828440301861797
int_to_str,1,0.0011828440301861797
formpalindrome,1,0.0011828440301861797
kieksk,1,0.0011828440301861797
priskirti,1,0.0011828440301861797
sqp,1,0.0011828440301861797
isFairAndSquareRoot,1,0.0011828440301861797
getreverse,1,0.0011828440301861797
found_square,1,0.0011828440301861797
str2cmp,1,0.0011828440301861797
Asquare,1,0.0011828440301861797
is_primo,1,0.0011828440301861797
searchFairAndSquare,1,0.0011828440301861797
coltransform,1,0.0011828440301861797
rowtransform,1,0.0011828440301861797
read_field,1,0.0011828440301861797
cntFnS,1,0.0011828440301861797
initdfs,1,0.0011828440301861797
getStartNodes,1,0.0011828440301861797
rmSingleLineCmnt,1,0.0011828440301861797
halfNumToPalindrome,1,0.0011828440301861797
halfNumLengthOfFullLength,1,0.0011828440301861797
isLengthTooBig,1,0.0011828440301861797
minNumWithLen,1,0.0011828440301861797
reverseString,1,0.0011828440301861797
maxOfTwo,1,0.0011828440301861797
consumecase,1,0.0011828440301861797
palindromeFn,1,0.0011828440301861797
atolong,1,0.0011828440301861797
is_fair_str,1,0.0011828440301861797
is_palindrome_bitcheck,1,0.0011828440301861797
numFS,1,0.0011828440301861797
countFairNSquare,1,0.0011828440301861797
multiplenl_to_single,1,0.0011828440301861797
indent,1,0.0011828440301861797
multiplespc_to_singlespc,1,0.0011828440301861797
invisiblechar_to_space,1,0.0011828440301861797
removecomment,1,0.0011828440301861797
rmMultiLineCmnt,1,0.0011828440301861797
prod10,1,0.0011828440301861797
maior,1,0.0011828440301861797
cutline,1,0.0011828440301861797
pntPointToCircleTangentialEasy,1,0.0011828440301861797
pntSignAreaOfTriangle,1,0.0011828440301861797
pntAreaOfTriangle2,1,0.0011828440301861797
pntSetDivisionPoint,1,0.0011828440301861797
getTimeMovingPntReachLine,1,0.0011828440301861797
distancePntLine,1,0.0011828440301861797
distancePntSegment,1,0.0011828440301861797
pntSymmetricPointWithLine,1,0.0011828440301861797
pntPointLinePerpendicular,1,0.0011828440301861797
pntPointToCircleTangential,1,0.0011828440301861797
isInPolygon,1,0.0011828440301861797
isFairString,1,0.0011828440301861797
angleOfTriangle,1,0.0011828440301861797
isPntOnSegment,1,0.0011828440301861797
isPntOnLine,1,0.0011828440301861797
pntRatationEasy,1,0.0011828440301861797
pntRatation,1,0.0011828440301861797
doubleSignR,1,0.0011828440301861797
cut_vert,1,0.0011828440301861797
cut_hori,1,0.0011828440301861797
decrementString,1,0.0011828440301861797
pntCCW,1,0.0011828440301861797
pntConvexHull,1,0.0011828440301861797
pntIntersectionLineLine,1,0.0011828440301861797
pntIntersectionLineSegment,1,0.0011828440301861797
check_up,1,0.0011828440301861797
print_out,1,0.0011828440301861797
calcalphabet,1,0.0011828440301861797
matprint,1,0.0011828440301861797
defendN,1,0.0011828440301861797
attackN,1,0.0011828440301861797
boardcheck,1,0.0011828440301861797
combat_duration,1,0.0011828440301861797
getCircleFromThreePoint,1,0.0011828440301861797
pntIsInTriangle,1,0.0011828440301861797
getTriangleFromLength,1,0.0011828440301861797
pntExcircleOfTriangle,1,0.0011828440301861797
cal_2,1,0.0011828440301861797
cal_1,1,0.0011828440301861797
areaOfPolygon,1,0.0011828440301861797
perpendicularBisectorOfSegment,1,0.0011828440301861797
pntConvexPolygonCut,1,0.0011828440301861797
pntAreaOfIntersectionCircleCircle,1,0.0011828440301861797
pntIntersectionSegmentSegment,1,0.0011828440301861797
incrementString,1,0.0011828440301861797
checkData,1,0.0011828440301861797
cutcol,1,0.0011828440301861797
zeroMatrix,1,0.0011828440301861797
lockChest,1,0.0011828440301861797
unlockChest,1,0.0011828440301861797
fnct,1,0.0011828440301861797
palin_gen,1,0.0011828440301861797
palin_test,1,0.0011828440301861797
canGoWest,1,0.0011828440301861797
canGoEast,1,0.0011828440301861797
canGoSouth,1,0.0011828440301861797
canGoNorth,1,0.0011828440301861797
searchFS,1,0.0011828440301861797
is_polindrome,1,0.0011828440301861797
precheck,1,0.0011828440301861797
keyadd,1,0.0011828440301861797
keyextend,1,0.0011828440301861797
keyremove,1,0.0011828440301861797
isInteger,1,0.0011828440301861797
outfile,1,0.0011828440301861797
iscapicua,1,0.0011828440301861797
capicua,1,0.0011828440301861797
initLawn,1,0.0011828440301861797
existsPath,1,0.0011828440301861797
isLineOk,1,0.0011828440301861797
buildOkList,1,0.0011828440301861797
isLawnOk,1,0.0011828440301861797
check_fair_square,1,0.0011828440301861797
srev,1,0.0011828440301861797
is_fns,1,0.0011828440301861797
is_f,1,0.0011828440301861797
reverse_number,1,0.0011828440301861797
check_mirror,1,0.0011828440301861797
fair_and_sq,1,0.0011828440301861797
new_function,1,0.0011828440301861797
read_lawn,1,0.0011828440301861797
setlawn,1,0.0011828440301861797
colcut,1,0.0011828440301861797
colgetmax,1,0.0011828440301861797
rowgetmax,1,0.0011828440301861797
rowcut,1,0.0011828440301861797
gettopindex,1,0.0011828440301861797
getbaseindex,1,0.0011828440301861797
loadpalindromes,1,0.0011828440301861797
gensquares,1,0.0011828440301861797
itos,1,0.0011828440301861797
max_min,1,0.0011828440301861797
max_max,1,0.0011828440301861797
splitk,1,0.0011828440301861797
calc_divs,1,0.0011828440301861797
finddiv,1,0.0011828440301861797
decimalToBinary,1,0.0011828440301861797
check_n,1,0.0011828440301861797
isPrime32,1,0.0011828440301861797
solve_simple,1,0.0011828440301861797
creerNombre,1,0.0011828440301861797
findDiv,1,0.0011828440301861797
cambiaBase,1,0.0011828440301861797
isFactorizable,1,0.0011828440301861797
toDeci,1,0.0011828440301861797
calcsieve,1,0.0011828440301861797
none_left,1,0.0011828440301861797
lstm,1,0.0011828440301861797
chek,1,0.0011828440301861797
checkIfJamCoin,1,0.0011828440301861797
convertFromBase,1,0.0011828440301861797
powCustom,1,0.0011828440301861797
pancakeSort,1,0.0011828440301861797
removepancakes,1,0.0011828440301861797
emptypancakes,1,0.0011828440301861797
pollardrho,1,0.0011828440301861797
millerrabin,1,0.0011828440301861797
genrand_int32,1,0.0011828440301861797
calculatePosition,1,0.0011828440301861797
generate_coin,1,0.0011828440301861797
get_factor,1,0.0011828440301861797
putfs,1,0.0011828440301861797
interprete,1,0.0011828440301861797
find_coinjam,1,0.0011828440301861797
is_coinjam,1,0.0011828440301861797
calc_max_N,1,0.0011828440301861797
calc_min_N,1,0.0011828440301861797
calculateVector,1,0.0011828440301861797
checkJamCoin,1,0.0011828440301861797
ullmulmod,1,0.0011828440301861797
convertBase,1,0.0011828440301861797
isComposite,1,0.0011828440301861797
testcoin,1,0.0011828440301861797
testcoini,1,0.0011828440301861797
long2bin,1,0.0011828440301861797
check_jam,1,0.0011828440301861797
ullmillerrabin,1,0.0011828440301861797
ullwitness,1,0.0011828440301861797
ullpowmod,1,0.0011828440301861797
toppancakes,1,0.0011828440301861797
finalchoose,1,0.0011828440301861797
find_jamcoins,1,0.0011828440301861797
FindFactor,1,0.0011828440301861797
checkDigites,1,0.0011828440301861797
spreadDigits,1,0.0011828440301861797
str_to_num,1,0.0011828440301861797
change_to,1,0.0011828440301861797
jamAsBase,1,0.0011828440301861797
primeFactor,1,0.0011828440301861797
baseComp,1,0.0011828440301861797
aluku,1,0.0011828440301861797
PrintCandidate,1,0.0011828440301861797
GeneratePrimes,1,0.0011828440301861797
printStr,1,0.0011828440301861797
show_result,1,0.0011828440301861797
find_nont_divisors,1,0.0011828440301861797
from_base_n_to_dec,1,0.0011828440301861797
devide,1,0.0011828440301861797
deleteZeros,1,0.0011828440301861797
genrand_res53,1,0.0011828440301861797
genrand_real3,1,0.0011828440301861797
genrand_real2,1,0.0011828440301861797
genrand_real1,1,0.0011828440301861797
readInputInt,1,0.0011828440301861797
changeFirst,1,0.0011828440301861797
Invert,1,0.0011828440301861797
pancakeTurn,1,0.0011828440301861797
decValue,1,0.0011828440301861797
FWG_b,1,0.0011828440301861797
get_binary,1,0.0011828440301861797
C_P,1,0.0011828440301861797
PRIME,1,0.0011828440301861797
PRINT,1,0.0011828440301861797
C_P2,1,0.0011828440301861797
generate_number_string,1,0.0011828440301861797
validate_jam_coin,1,0.0011828440301861797
find_number,1,0.0011828440301861797
print_jam_coin_details,1,0.0011828440301861797
print_jam_coin_value,1,0.0011828440301861797
print_number_value,1,0.0011828440301861797
find_min_factor,1,0.0011828440301861797
reset_jam_coin,1,0.0011828440301861797
prime_show,1,0.0011828440301861797
